id,release_date,title,publisher,bit_memory,price
795,1998-12-31,ドラえもんのスタディボーイ6 学習漢字マスター1006,小学館,8M,2850
796,1999-01-14,がんばれゴエモン〜天狗党の逆襲〜,コナミ,8M,4300
797,1999-01-28,Pachinko Data Card ちょ〜あたる君,BOSSコミュニケーションズ,8M,4980
798,1999-01-29,バッグス・バニー クレイジーキャッスル3,KEMCO,8M,3980
799,1999-01-29,Bビーダマン爆外伝 〜ビクトリーへの道〜,メディアファクトリー,8M,3980
800,1999-02-11,ときめきメモリアルPocket カルチャー編 〜木漏れ日のメロディ〜,コナミ,32M,4300
801,1999-02-11,ときめきメモリアルPocket スポーツ編 〜桜庭のフォトグラフ〜,コナミ,32M,4300
802,1999-02-12,化石創世リボーン2 〜モンスターティガー〜,スターフィッシュ,8M,3980
803,1999-02-19,本格4人打麻雀 麻雀王,童,8M,2980
804,1999-02-26,ハムスターパラダイス,アトラス,8M,3980
805,1999-02-26,ポヨンのダンジョンルーム - 大貝獣物語 -,ハドソン,16M,3980
806,1999-03-05,ROX -ロックス-,アルトロン,2M,3980
807,1999-03-11,ビートマニアGB,コナミ,8M,4300
808,1999-03-12,王ドロボウJING エンジェルバージョン,メサイヤ,8M,3980
809,1999-03-12,王ドロボウJING デビルバージョン,メサイヤ,8M,3980
810,1999-03-12,おはスタ やまちゃん&レイモンド,エポック社,2M,3800
811,1999-03-12,合格ボーイシリーズ □いアタマを○くする 算数バトル編,イマジニア,2M,2480
812,1999-03-12,甲子園ポケット,魔法,8M,3980
813,1999-03-12,ドラえもんカート2,エポック社,8M,3980
814,1999-03-12,もんすたあ★レース2,コーエー,16M,3980
815,1999-03-19,決闘ビーストウォーズ ビースト戦士最強決定戦,タカラ,8M,3680
816,1999-03-19,将棋2,ポニーキャニオン,2M,3480
817,1999-03-19,大貝獣物語 ザ・ミラクル オブ ザ・ゾーンII,ハドソン,8M,3980
818,1999-03-19,プロ麻雀 極GB II,アテナ,8M,4200
819,1999-03-19,女神転生外伝 ラストバイブル（カラー対応版）,アトラス,8M,3980
820,1999-03-26,QUI QUI,魔法,8M,3980
821,1999-03-26,バーガーバーガーポケット,ギャップス,8M,3800
822,1999-04-01,パワプロクンポケット,コナミ,16M,4500
823,1999-04-02,ポケット電車2,ココナッツジャパン,8M,3980
824,1999-04-08,ゲームボーイギャラリー3,任天堂,8M,10000
825,1999-04-09,加藤一二三九段の将棋教室,カルチャーブレーン,8M,3200
826,1999-04-09,信長の野望 ゲームボーイ版2,コーエー,8M,4800
827,1999-04-14,ポケモンピンボール,任天堂,8M,3800
828,1999-04-16,チェックメイト,アルトロン,8M,4500
829,1999-04-16,女神転生外伝 ラストバイブルII（カラー対応版）,アトラス,8M,3980
830,1999-04-23,ゴルフ DE おはスタ,エポック社,4M,3980
831,1999-04-23,人生ゲーム 友達たくさんつくろうよ!,タカラ,8M,3980
832,1999-04-23,トップギア・ポケット,KEMCO,8M,4500
833,1999-04-23,プチカラット,タイトー,8M,3800
834,1999-04-23,リアルプロ野球 セントラルリーグ編,ナツメ,4M,3980
835,1999-04-23,リアルプロ野球 パシフィックリーグ編,ナツメ,4M,3980
836,1999-04-28,ハローキティのマジカルミュージアム,イマジニア,8M,3980
837,1999-04-28,ディノブリーダー3 〜ガイア復活〜,J・ウィング,16M,4800
838,1999-04-28,パチパチパチス郎 〜ニューパルサー編〜,スターフィッシュ,8M,3980
839,1999-04-28,花さか天使テンテンくんのビートブレイカー,コナミ,8M,4300
840,1999-04-28,ポケットGIステイブル,コナミ,16M,4500
841,1999-04-30,SD飛龍の拳EX,カルチャーブレーン,8M,3900
842,1999-05-13,It's a ワールドラリー,コナミ,8M,4300
843,1999-05-15,カードキャプターさくら 〜いつもさくらちゃんと一緒〜,エム・ティー・オー,4M,3980
844,1999-05-28,ピットフォールGB,ポニーキャニオン,8M,3980
845,1999-05-29,学級王ヤマザキ ゲームボーイ版,コーエー,8M,3980
846,1999-06-03,漢字BOY,J・ウィング,32M,4800
847,1999-06-04,カンヅメモンスターパフェ,スターフィッシュ,8M,3980
848,1999-06-04,パチンコ CRモーレツ原始人T,ヘクト,8M,3980
849,1999-06-11,ポケット花札,ボトムアップ,2M,4500
850,1999-06-11,ルーカのぱずるで大冒険!,ヒューマン,4M,3800
851,1999-06-17,サバイバルキッズ 孤島の冒険者,コナミ,8M,4300
852,1999-06-24,あにまるぶりーだー3,J・ウィング,32M,4800
853,1999-06-24,ワールドサッカーGB2,コナミ,8M,4300
854,1999-06-25,坂田吾朗九段の連珠教室,カルチャーブレーン,8M,3200
855,1999-07-01,ハイパーオリンピックシリーズ トラック&フィールドGB,コナミ,8M,4300
856,1999-07-08,遊☆戯☆王デュエルモンスターズII 闇界決闘記,コナミ,32M,4500
857,1999-07-09,プロ麻雀 兵（つわもの）GB,カルチャーブレーン,8M,3900
858,1999-07-16,川のぬし釣り4,パック・イン・ソフト,8M,4200
859,1999-07-16,合格ボーイシリーズ □いアタマを○くする 社会バトル編,イマジニア,2M,2480
860,1999-07-16,ゴルフ王,デジタルキッズ,32M,3980
861,1999-07-17,パズルコレクション ハローキティのビーズ工房,イマジニア,8M,3980
862,1999-07-23,昆虫博士2,J・ウィング,16M,4800
863,1999-07-23,釣り先生2,J・ウィング,16M,4800
864,1999-07-23,ベイブレード 次世代ベーゴマバトル,ハドソン,16M,3980
865,1999-07-23,スパイ アンド スパイ,KEMCO,8M,3980
866,1999-07-23,ドラえもん あるけあるけラビリンス,エポック社,8M,3980
867,1999-07-23,ポケットルアーボーイ,キングレコード,8M,3980
868,1999-07-23,無頼戦士カラー,KID,8M,3980
869,1999-07-23,メダロット2 カブトバージョン,イマジニア,16M,3980
870,1999-07-23,メダロット2 クワガタバージョン,イマジニア,16M,3980
871,1999-07-30,ジェムジェムモンスター,KID,8M,3980
872,1999-07-30,三國志 ゲームボーイ版2,コーエー,8M,4800
873,1999-07-30,チョロQ ハイパーカスタマブルGB,タカラ,16M,3980
874,1999-08-05,アザーライフ アザードリームスGB,コナミ,8M,4300
875,1999-08-06,牧場物語GB2,パック・イン・ソフト,16M,3980
876,1999-08-06,ポケットファミリーGB2,ハドソン,16M,3980
877,1999-08-10,マリオゴルフGB,任天堂,16M,3800
878,1999-08-13,Get'虫倶楽部 みんなの昆虫大図鑑,ジャレコ,8M,4400
879,1999-08-13,JリーグエキサイトステージGB,エポック社,8M,3980
880,1999-08-13,シャドウゲイト リターン,KEMCO,8M,3980
881,1999-08-27,バックギャモン,アルトロン,8M,3980
882,1999-08-27,ぷよぷよ外伝 ぷよウォーズ,コンパイル,8M,3980
883,1999-09-03,まじょっコマリちゃんのきせかえ物語,パック・イン・ソフト,16M,3800
884,1999-09-10,ぐるぐるガラクターズ,アトラス,8M,4300
885,1999-09-10,テュロック2 〜時空戦士〜,スターフィッシュ,8M,3980
886,1999-09-23,かわいいペットショップ物語,タイトー,8M,3980
887,1999-09-23,ゲームボーイ ドラゴンクエストI・II,エニックス,16M,4900
888,1999-09-24,合格ボーイシリーズ □いアタマを○くする 国語バトル編,イマジニア,2M,2680
889,1999-10-01,スーパーロボット大戦リンクバトラー,バンプレスト,8M,4500
890,1999-10-01,フロント ロウ,KID,8M,3980
891,1999-10-08,オセロミレニアム,ツクダオリジナル,8M,3980
892,1999-10-08,格闘料理伝説ビストロレシピ 〜激闘★フードンバトル編〜,バンプレスト,8M,3980
893,1999-10-08,スーパーリアルフィッシング,ボトムアップ,8M,4500
894,1999-10-14,Vラリー チャンピオンシップエディション,スパイク,8M,3980
895,1999-10-15,シルバニアファミリー 〜おとぎの国のペンダント〜,エポック社,16M,3980
896,1999-10-15,ディジャブI&II,KEMCO,8M,3980
897,1999-10-15,ポケットGT,エム・ティー・オー,8M,3980
898,1999-10-21,銃鋼戦記 バレットバトラー,コナミ,16M,4500
899,1999-10-22,アクアライフ,タムソフト,8M,3980
900,1999-10-22,クイックスアドベンチャー,タイトー,8M,3980
901,1999-10-22,夜光虫GB,アテナ,16M,3800
902,1999-10-29,ウィザードリィ エンパイア,スターフィッシュ,8M,3980
903,1999-10-29,ウエットリスGB,イマジニア,8M,3980
904,1999-10-29,ゴルフだいすき!,KID,16M,3980
905,1999-10-29,ハムスター倶楽部,ジョルダン,16M,3980
906,1999-10-29,メダロット2 パーツコレクション,イマジニア,16M,3980
907,1999-11-05,合格ボーイシリーズ □いアタマを○くする 理科バトル編,イマジニア,2M,2680
908,1999-11-05,コラムスGB 手塚治虫キャラクターズ,メディアファクトリー,4M,3800
909,1999-11-12,テトリスアドベンチャー すすめミッキーとなかまたち,カプコン,8M,3800
910,1999-11-21,ポケットモンスター 金,任天堂,8M,3800
911,1999-11-21,ポケットモンスター 銀,任天堂,8M,3800
912,1999-11-22,R-TYPE DX,アイレム,8M,3980
913,1999-11-25,筋肉番付GB 〜挑戦者はキミだ!〜,コナミ,8M,4500
914,1999-11-25,ビートマニアGB2 ガッチャミックス,コナミ,8M,4300
915,1999-11-26,リトルマジック,アルトロン,8M,3980
916,1999-12-03,ザ・グレイトバトルPOCKET,バンプレスト,8M,3980
917,1999-12-03,それいけ!アンパンマン 不思議なにこにこアルバム,タムソフト,8M,4300
918,1999-12-10,格闘料理伝説ビストロレシピ 〜決闘★ビストガルム編〜,バンプレスト,8M,3980
919,1999-12-10,グランデュエル 〜深きダンジョンの秘宝〜,ボトムアップ,16M,4500
920,1999-12-10,スーパーブラックバス リアルファイト,スターフィッシュ,32M,4500
921,1999-12-10,スーパーボンブリス デラックス,BPS,2M,3980
922,1999-12-10,電車でGO!,サイバーフロント,32M,4200
923,1999-12-10,みんなの将棋 -初級編-,エム・ティー・オー,8M,3980
924,1999-12-16,がんばれゴエモン〜もののけ道中 飛び出せ鍋奉行!〜,コナミ,16M,4500
925,1999-12-17,女流雀士に挑戦GB 〜私達に挑戦してネ!〜,カルチャーブレーン,8M,3980
926,1999-12-17,スウィートアンジェ,コーエー,8M,3980
927,1999-12-17,トップギア・ポケット2,KEMCO,8M,4200
928,1999-12-17,ボンバーマンMAX 〜光の勇者〜,ハドソン,16M,3980
929,1999-12-17,ボンバーマンMAX 〜闇の戦士〜,ハドソン,16M,3980
930,1999-12-22,パチンコ必勝ガイド データの王様,BOSSコミュニケーション,8M,4980
931,1999-12-22,ポケットカラー トランプ,ボトムアップ,8M,3980
932,1999-12-22,ポケットカラー 麻雀,ボトムアップ,8M,3980
933,1999-12-23,ハリウッドピンボール,スターフィッシュ,8M,3980
934,1999-12-24,踊る天才ペット! ダンシングファービー,トミー,8M,3980
935,1999-12-24,機動戦艦ナデシコ ルリルリ麻雀,キングレコード,16M,3980
936,1999-12-24,スーパーチャイニーズファイターEX,カルチャーブレーン,8M,3900
937,1999-12-24,爆走戦記メタルウォーカーGB 〜鋼鉄の友情〜,カプコン,8M,4300
938,1999-12-24,ポケットカラー ビリヤード,ボトムアップ,8M,3980
939,1999-12-24,モンスターファーム バトルカードGB,テクモ,16M,3980
940,1999-12-24,ロボットポンコッツ 月バージョン,ハドソン,8M,3980
941,1999-12-25,おわらいよゐこのげえむ道 〜オヤジ探して3丁目〜,コナミ,8M,4500
942,1999-12-25,倉庫番伝説 光と闇の国,J・ウィング,8M,4300
943,2000-01-01,ダフィー・ダック すべってころんで大金持ち,サンソフト,8M,3980
944,2000-01-08,エリーのアトリエGB～ザールブルグの妖精錬金術師,イマジニア,16M,4500
945,2000-01-08,マリーのアトリエGB～ザールブルグの妖精錬金術師,イマジニア,16M,4500
946,2000-01-15,ジャックの大冒険 〜大魔王の逆襲〜,イマジニア,16M,3980
947,2000-01-27,ハイパーオリンピック ウィンター2000,コナミ,8M,4500
948,2000-01-28,ドンキーコングGB ディンキーコング&ディクシーコング,任天堂,8M,3800
949,2000-01-28,なかよしペットシリーズ1 かわいいハムスター,エム・ティー・オー,8M,3980
950,2000-02-04,Bビーダマン爆外伝V ファイナル・メガチューン,メディアファクトリー,16M,3980
951,2000-02-11,語楽王TANGO!,J・ウィング,8M,3980
952,2000-02-18,本格対戦将棋 歩（あゆむ）,カルチャーブレーン,8M,3900
953,2000-02-19,ポケットビリヤード ファンク・ザ・9ボール,タム,8M,3980
954,2000-02-21,トレード&バトル カードヒーロー,任天堂,16M,3800
955,2000-02-24,F1ワールドグランプリII for ゲームボーイカラー,ビデオシステム,8M,4300
956,2000-02-24,プロ麻雀 兵（つわもの）GB2,カルチャーブレーン,8M,3900
957,2000-02-24,本格花札GB,アルトロン,8M,4500
958,2000-02-24,名探偵コナン からくり寺院殺人事件,バンプレスト,8M,4500
959,2000-02-24,メタファイトEX,サンソフト,8M,3980
960,2000-02-24,メタモード,コーエー,16M,4500
961,2000-03-10,突撃!パッパラ隊,J・ウィング,32M,4500
962,2000-03-10,ドラえもんメモリーズ のび太の想い出大冒険,エポック社,8M,3980
963,2000-03-10,メダロット カードロボトル カブトバージョン,イマジニア,16M,3980
964,2000-03-10,メダロット カードロボトル クワガタバージョン,イマジニア,16M,3980
965,2000-03-10,プロ野球シミュレーション ポケットプロ野球,エポック社,16M,3980
966,2000-03-17,RPGツクールGB,アスキー,16M,4800
967,2000-03-17,合格ボーイシリーズ □いアタマを○くする 常識の書,イマジニア,8M,3800
968,2000-03-17,合格ボーイシリーズ □いアタマを○くする 難問の書,イマジニア,8M,3800
969,2000-03-17,シルバニアメロディー 〜森のなかまと踊りましょ!〜,エポック社,8M,3980
970,2000-03-17,パズループ,カプコン,8M,3800
971,2000-03-17,ハムスターパラダイス2（ちゅー）,アトラス,16M,3980
972,2000-03-17,ポケットプロレス パーフェクトレスラー,J・ウィング,16M,3980
973,2000-03-17,マクロス7 銀河のハートを奮わせろ!!,エポック社,16M,3980
974,2000-03-21,ワリオランド3 不思議なオルゴール,任天堂,16M,3800
975,2000-03-23,サイボーグクロちゃん 〜デビル復活!!〜,コナミ,8M,4500
976,2000-03-24,さるパンチャー,タイトー,16M,3980
977,2000-03-24,じゃがいぬくん,ビクターインタラクティブソフトウェア,8M,3800
978,2000-03-24,Disney's Tarzan（ディズニーズ ターザン）,シスコンエンタテイメント,16M,4300
979,2000-03-24,なかよしペットシリーズ2 かわいいウサギ,エム・ティー・オー,8M,3980
980,2000-03-24,爆球連発!!スーパービーダマン 激誕!ライジングヴァルキリー!!,タカラ,8M,4500
981,2000-03-24,レイマン ミスター・ダークの罠,Ubiソフト,32M,4200
982,2000-03-30,バトルフィッシャーズ,コナミ,16M,4500
983,2000-03-30,パワプロクンポケット2,コナミ,16M,4500
984,2000-03-30,ポップンミュージックGB,コナミ,8M,4300
985,2000-03-31,アルルの冒険 まほうのジュエル,コンパイル,8M,4200
986,2000-03-31,スノボーチャンピオン,ボトムアップ,8M,3980
987,2000-03-31,トリックボーダーグランプリ,アテナ,8M,3800
988,2000-03-31,必殺パチンコBOY CRモンスターハウス,サンソフト,8M,3980
989,2000-03-31,名探偵コナン 奇岩島秘宝伝説,バンプレスト,8M,4500
990,2000-04-07,VSレミングス,J・ウィング,32M,4500
991,2000-04-13,遊☆戯☆王 モンスターカプセルGB,コナミ,8M,4500
992,2000-04-14,聖牌伝説,ギャップス,8M,2800
993,2000-04-21,DXモノポリーGB,タカラ,8M,3980
994,2000-04-21,バーガーパラダイス インターナショナル,ギャップス,8M,2980
995,2000-04-21,バッグス・バニー クレイジーキャッスル4,KEMCO,8M,3980
996,2000-04-27,メタルギア ゴーストバベル,コナミ,16M,4500
997,2000-04-28,漢字deパズル,エム・ティー・オー,8M,4280
998,2000-04-28,競馬場へ行こう! ワイド,ヘクト,8M,3980
999,2000-04-28,ディノブリーダー4,J・ウィング,16M,4800
1000,2000-04-28,ドラえもんのクイズボーイ,エポック社,8M,3800
1001,2000-04-28,パズルボブル4,アルトロン,4M,3800
1002,2000-04-28,フェレット物語 ディア・マイ・フェレット,カルチャーブレーン,8M,3980
1003,2000-04-28,大工の源さん 〜カチカチのトンカチがカチ〜,バイオックス,8M,3980
1004,2000-04-28,麻雀女王,童,8M,3980
1005,2000-04-28,ロードランナー ドムドム団のやぼう,エクシング・エンタテイメント,8M,3980
1006,2000-05-19,ゲームコンビニ21,スターフィッシュ,8M,3980
1007,2000-05-26,タイトーメモリアル チェイスH.Q.,ジョルダン,8M,3980
1008,2000-05-26,タイトーメモリアル バブルボブル,ジョルダン,8M,3980
1009,2000-06-02,大貝獣物語 ポヨンのダンジョンルーム2,ハドソン,16M,3980
1010,2000-06-10,ビックリマン2000 チャージングカードGB,イマジニア,16M,3980
1011,2000-06-15,HUNTER×HUNTER ハンターの系譜,コナミ,32M,4500
1012,2000-06-29,ミスタードリラー,ナムコ,4M,3800
1013,2000-06-30,井出洋介の麻雀教室GB,アテナ,16M,3800
1014,2000-06-30,おじゃる丸 〜満願神社は縁日でおじゃる!〜,エム・ティー・オー,8M,4280
1015,2000-06-30,漢字BOY2,J・ウィング,8M,4800
1016,2000-06-30,ムーミンの大冒険,サンソフト,16M,3980
1017,2000-07-04,いつでもパチンコGB CRモンスターハウス,タムソフト,8M,3980
1018,2000-07-06,ワールドサッカーGB2000,コナミ,16M,4500
1019,2000-07-07,あつめてあそぶ くまのプーさん 〜もりのたからもの〜,トミー,16M,3980
1020,2000-07-13,がんばれ!ニッポン! オリンピック2000,コナミ,16M,4500
1021,2000-07-13,遊☆戯☆王デュエルモンスターズIII 三聖戦神降臨,コナミ,32M,4500
1022,2000-07-14,おじゃる丸 〜月夜が池のたからもの〜,サクセス,16M,3980
1023,2000-07-14,ドカポン?! ミレニアムクエスト,アスミック・エース エンタテインメント,16M,3980
1024,2000-07-19,サバイバルキッズ2 脱出!!双子島!,コナミ,8M,4500
1025,2000-07-19,ハローキティのスウィートアドベンチャー 〜ダニエルくんにあいたい〜,イマジニア,8M,3980
1026,2000-07-19,ディアダニエルのスウィートアドベンチャー 〜キティちゃんをさがして〜,イマジニア,8M,3980
1027,2000-07-21,データナビプロ野球,ナウプロダクション,8M,4300
1028,2000-07-21,爆走デコトラ伝説GBスペシャル 男度胸の天下統一,KID,8M,3980
1029,2000-07-23,メダロット3 カブトバージョン,イマジニア,32M,4300
1030,2000-07-23,メダロット3 クワガタバージョン,イマジニア,32M,4300
1031,2000-07-28,華蘭虎龍学園 〜花札・麻雀〜,J・ウィング,16M,4800
1032,2000-07-28,サクラ大戦GB 檄・花組入隊!,メディアファクトリー,32M,4800
1033,2000-08-03,ダンスダンスレボリューションGB,コナミ,16M,4800
1034,2000-08-04,ゾイド 邪神復活! 〜ジェノブレイカー編〜,トミー,16M,4500
1035,2000-08-04,ソウルゲッター 〜放課後冒険RPG〜,マイクロキャビン,16M,3980
1036,2000-08-04,マジカルチェイスGB 〜見習い魔法使い 賢者の谷へ〜,マイクロキャビン,16M,3480
1037,2000-08-04,ぞくぞくヒーローズ,メディアファクトリー,16M,5980
1038,2000-08-04,ダンジョンセイバー,J・ウィング,32M,4800
1039,2000-08-04,ぬし釣りアドベンチャー カイトの冒険,ビクターインタラクティブソフトウェア,16M,4200
1040,2000-08-04,ラブひなポケット,マーベラスエンターテイメント,16M,4200
1041,2000-08-10,筋肉番付GB2 〜目指せ!マッスルチャンピオン!〜,コナミ,16M,4500
1042,2000-08-11,海底伝説!! トレジャーワールド,ダズ,8M,3980
1043,2000-08-11,K.O. -ザ・プロボクシング-,アルトロン,8M,4500
1044,2000-08-11,実戦に役立つ詰碁,ポニーキャニオン,2M,3980
1045,2000-08-11,トゥイティー世界一周 80匹の猫をさがせ!,KEMCO,8M,4200
1046,2000-08-11,所さんの世田谷カントリークラブ,ナツメ,8M,3980
1047,2000-08-11,谷村ひとし流パチンコ攻略大作戦　ドン・キホーテが行く,アトラス,16M,4500
1048,2000-08-11,なかよしペットシリーズ3 かわいい仔犬,エム・ティー・オー,8M,3980
1049,2000-08-11,パーフェクトチョロQ,タカラ,16M,3980
1050,2000-08-11,ベイブレード FIGHTING TOURNAMENT,ハドソン,16M,3980
1051,2000-08-23,コロコロカービィ,任天堂,8M,4500
1052,2000-09-07,ポップンミュージックGB アニメーションメロディ,コナミ,8M,4500
1053,2000-09-08,とっとこハム太郎 ともだち大作戦でちゅ,任天堂,8M,3800
1054,2000-09-21,ポケモンでパネポン,任天堂,16M,3800
1055,2000-09-22,ハムスター倶楽部 あわせてチュー,ジョルダン,8M,3980
1056,2000-09-22,ぼくのキャンプ場,ナグザット,16M,3980
1057,2000-09-22,ぽけっとぷよぷよ〜ん,コンパイル,8M,3980
1058,2000-09-28,パズルデショーブヨ! ウータマちゃん,ナグザット,8M,3800
1059,2000-09-28,ビートマニアGB ガッチャミックス2,コナミ,16M,4500
1060,2000-09-29,エレベーターアクションEX,アルトロン,8M,4500
1061,2000-09-29,ゴン太のおきらく大冒険,レイアップ,8M,3980
1062,2000-09-29,新世紀エヴァンゲリオン 麻雀補完計画,キングレコード,16M,3980
1063,2000-09-29,スペースインベーダーX,タイトー,8M,3980
1064,2000-09-29,ソロモン,テクモ,8M,4300
1065,2000-09-29,牧場物語GB3 ボーイ・ミーツ・ガール,ビクターインタラクティブソフトウェア,16M,4200
1066,2000-10-06,カードキャプターさくら 〜友枝小学校大運動会〜,エム・ティー・オー,16M,4280
1067,2000-10-06,スーパードール・リカちゃん 〜きせかえ大作戦〜,ヴィアール・ワン,8M,4300
1068,2000-10-19,サイボーグクロちゃん 〜ホワイトウッズの逆襲〜,コナミ,8M,4500
1069,2000-10-20,ロックマンX サイバーミッション,カプコン,8M,3980
1070,2000-10-21,怪人ゾナー,任天堂,16M,3800
1071,2000-10-27,合格ボーイシリーズ □いアタマを○くする 図形の達人,イマジニア,8M,3800
1072,2000-10-27,JETでGO!LET'S GO BY AIRLINER,アルトロン,16M,4500
1073,2000-11-01,マリオテニスGB,任天堂,16M,3800
1074,2000-11-03,携帯電獣テレファング スピードバージョン,スマイルソフト,16M,4700
1075,2000-11-03,携帯電獣テレファング パワーバージョン,スマイルソフト,16M,4700
1076,2000-11-03,血と汗と涙の高校野球,J・ウィング,8M,4800
1077,2000-11-10,テイルズ オブ ファンタジア なりきりダンジョン,ナムコ,16M,4500
1078,2000-11-16,ダンスダンスレボリューションGB2,コナミ,16M,4800
1079,2000-11-17,真・女神転生デビルチルドレン 〜黒の書〜,アトラス,16M,4300
1080,2000-11-17,真・女神転生デビルチルドレン 〜赤の書〜,アトラス,16M,4300
1081,2000-11-17,ドキドキ伝説 魔法陣グルグル,エニックス,32M,5900
1082,2000-11-21,かくれんぼバトル モンスタータクティクス,任天堂,16M,3800
1083,2000-11-22,エアフォースデルタ,コナミ,8M,4300
1084,2000-11-22,グリンチ,コナミ,8M,4500
1085,2000-11-22,コマンドマスター,エニックス,16M,5900
1086,2000-11-22,ポップンミュージックGB ディズニーチューンズ,コナミ,8M,4500
1087,2000-11-23,それいけ!アンパンマン 〜5つの塔の王様〜,タム,8M,4500
1088,2000-11-24,仙界異闇録 準提大戦 〜TVアニメーション「仙界伝封神演義」より〜,バンプレスト,8M,3980
1089,2000-11-24,メダロット3 パーツコレクション 〜Zからの超戦場〜,イマジニア,16M,4300
1090,2000-11-30,ハムナプトラ 失われた砂漠の都,コナミ,8M,4300
1091,2000-12-01,GBハロボッツ,サンライズインタラクティブ,16M,4800
1092,2000-12-01,スーパーミメルGB ミメルベアのハッピーメールタウン,トミー,8M,3980
1093,2000-12-01,ドナルドダック デイジーを救え!,Ubiソフト,32M,4300
1094,2000-12-01,六門天外モンコレナイトGB,角川書店,16M,4300
1095,2000-12-02,Piaキャロットへようこそ!!2.2,NECインターチャネル,32M,5300
1096,2000-12-07,遊☆戯☆王デュエルモンスターズ4 最強決闘者戦記 海馬デッキ,コナミ,32M,4800
1097,2000-12-07,遊☆戯☆王デュエルモンスターズ4 最強決闘者戦記 城之内デッキ,コナミ,32M,4800
1098,2000-12-07,遊☆戯☆王デュエルモンスターズ4 最強決闘者戦記 遊戯デッキ,コナミ,32M,4800
1099,2000-12-08,だぁ!だぁ!だぁ! とつぜん★カードでバトルで占いで!?,ビデオシステム,8M,4500
1100,2000-12-08,でじこの麻雀パーティー,キングレコード,16M,3980
1101,2000-12-08,電車でGO!2,サイバーフロント,64M,5200
1102,2000-12-08,ゲームボーイ ドラゴンクエストIII そして伝説へ…,エニックス,32M,6400
1103,2000-12-14,ポケットモンスター クリスタルバージョン,任天堂,16M,3800
1104,2000-12-15,攻めCOMダンジョン ドルルルアーガ,ナムコ,16M,4500
1105,2000-12-15,なかよしクッキングシリーズ1 おいしいケーキ屋さん,エム・ティー・オー,8M,3980
1106,2000-12-15,ハムスター倶楽部2,ジョルダン,32M,4300
1107,2000-12-15,ハムスターパラダイス3,アトラス,32M,4300
1108,2000-12-16,金田一少年の事件簿 〜10年目の招待状〜,バンプレスト,16M,4500
1109,2000-12-20,ドラえもんのスタディボーイ 九九ゲーム,小学館,8M,3980
1110,2000-12-21,がんばれゴエモン〜星空士ダイナマイッツあらわる!!〜,コナミ,8M,4800
1111,2000-12-22,飛龍の拳列伝GB,カルチャーブレーン,16M,3980
1112,2000-12-22,ウィザードリィ エンパイア 〜復活の杖〜,スターフィッシュ,8M,3980
1113,2000-12-22,かわいいペットショップ物語2,タイトー,16M,4200
1114,2000-12-22,グランディア パラレルトリッパーズ,ハドソン,32M,4500
1115,2000-12-22,シルバニアファミリー2 〜色づく森のファンタジー〜,エポック社,16M,3980
1116,2000-12-22,パズルボブル ミレニアム,アルトロン,8M,4200
1117,2001-01-01,あにまるぶり〜だ〜4,J・ウィング,32M,4800
1118,2001-01-01,桃太郎伝説1→2,ハドソン,16M,4300
1119,2001-01-12,ドラえもんのスタディボーイ 学習漢字ゲーム,小学館,8M,3980
1120,2001-01-21,ドンキーコング2001,任天堂,32M,3800
1121,2001-01-26,ブレイブサーガ 新章 アスタリア,タカラ,16M,4800
1122,2001-01-26,ラブひなパーティ,マーベラスエンターテイメント,16M,4500
1123,2001-02-02,サムライキッド,コーエー,8M,3980
1124,2001-02-08,おはスタ ダンスダンスレボリューションGB,コナミ,16M,4800
1125,2001-02-09,へろへろくん,イマジニア,16M,4800
1126,2001-02-09,勝負師伝説 哲也 新宿天運編,アテナ,8M,4700
1127,2001-02-16,なかよしペットシリーズ4 かわいい仔猫,エム・ティー・オー,8M,4200
1128,2001-02-16,ぽっぷんぽっぷ,ジョルダン,8M ,3800
1129,2001-02-22,筋肉番付GB3 新世紀サバイバル列伝!,コナミ,32M,4800
1130,2001-02-23,ウィザードリィ,アスキー,8M,4500
1131,2001-02-23,ウィザードリィII リルガミンの遺産,アスキー,8M,4500
1132,2001-02-23,ウィザードリィIII ダイヤモンドの騎士,アスキー,8M,4500
1133,2001-02-23,フロントライン The Next Mission,アルトロン,8M,4200
1134,2001-02-23,笑う犬の冒険GB SILLY GO LUCKY!,カプコン,8M,4300
1135,2001-02-23,ちっちゃいエイリアン,クリーチャーズ,32M,4800
1136,2001-02-23,ポケットキング,ナムコ,16M,4500
1137,2001-02-23,スーパーロボットピンボール,メディアファクトリー,16M,4500
1138,2001-02-27,ゼルダの伝説 ふしぎの木の実 〜時空の章〜,任天堂,8M,3800
1139,2001-02-27,ゼルダの伝説 ふしぎの木の実 〜大地の章〜,任天堂,8M,3800
1140,2001-03-02,ザ・ブラックオニキス,タイトー,8M,4500
1141,2001-03-09,コトバトル 天外の守人,アルファドリーム,16M,4500
1142,2001-03-09,ドラゴンクエストモンスターズ2 マルタのふしぎな鍵 ルカの旅立ち,エニックス,32M,6400
1143,2001-03-09,無敵王トライゼノン,マーベラスエンターテイメント,16M,4300
1144,2001-03-15,ウッディウッドペッカーのゴー!ゴー!レーシング,コナミ,8M,4500
1145,2001-03-15,ダンスダンスレボリューションGB3,コナミ,16M,4800
1146,2001-03-16,スペースネット コスモブルー,イマジニア,16M,4800
1147,2001-03-16,スペースネット コスモレッド,イマジニア,16M,4800
