id,release_date,title,publisher,bit_memory,price
1,2004-12-02,さわるメイドインワリオ,任天堂,256 Mb,4800
2,2004-12-02,スーパーマリオ64DS,任天堂,128 Mb,4800
3,2004-12-02,大合奏!バンドブラザーズ,任天堂,128 Mb,4800
4,2004-12-02,直感ヒトフデ,任天堂,64 Mb,3800
5,2004-12-02,ポケモンダッシュ,ポケモン・任天堂,128 Mb,4800
6,2004-12-02,頭脳に汗かくゲームシリーズ! Vol.1 COOL 104 JOKER & SETLINE,アルゼ,256 Mb,4800
7,2004-12-02,ザ・アーブズ シムズ・イン・ザ・シティ,エレクトロニック・アーツ,256 Mb,4800
8,2004-12-02,麻雀大会,コーエー,128 Mb,3600
9,2004-12-02,ZOO KEEPER,サクセス,64 Mb,3800
10,2004-12-02,研修医 天堂独太,スパイク,128 Mb,4800
11,2004-12-02,きみのためなら死ねる,セガ,256 Mb,4800
12,2004-12-02,ミスタードリラー ドリルスピリッツ,ナムコ,128 Mb,4800
13,2004-12-24,ぷよぷよフィーバー,セガ,256 Mb,4800
14,2004-12-30,テニスの王子様2005 クリスタルドライブ,コナミ,512 Mb,4800
15,2005-01-06,スパイダーマン2,タイトー,128 Mb,4800
16,2005-01-27,キャッチ!タッチ!ヨッシー!,任天堂,128 Mb,4800
17,2005-02-17,タイガー・ウッズ PGA TOUR,エレクトロニック・アーツ,256 Mb,4800
18,2005-02-24,アナザーコード 2つの記憶,任天堂,256 Mb,4800
19,2005-03-10,パックピクス,ナムコ,128 Mb,4800
20,2005-03-10,メテオス,バンダイ,512 Mb,4800
21,2005-03-17,牧場物語 コロボックルステーション,マーベラスインタラクティブ,256 Mb,4800
22,2005-03-24,探偵・癸生川凌介事件譚 仮面幻影殺人事件,元気,512 Mb,4800
23,2005-03-24,エッグモンスターHERO,スクウェア・エニックス,256 Mb,4800
24,2005-03-24,スペースインベーダーDS,タイトー,128 Mb,3800
25,2005-03-24,タッチ!カービィ,任天堂,512 Mb,4800
26,2005-03-31,役満DS,任天堂,256 Mb,4800
27,2005-04-07,エレクトロプランクトン,任天堂,128 Mb,4800
28,2005-04-21,NARUTO -ナルト- 最強忍者大結集3 for DS,トミー,512 Mb,4800
29,2005-04-21,nintendogs 柴&フレンズ,任天堂,256 Mb,4800
30,2005-04-21,nintendogs ダックス&フレンズ,任天堂,256 Mb,4800
31,2005-04-21,nintendogs チワワ&フレンズ,任天堂,256 Mb,4800
32,2005-04-28,みんなの麻雀DS,エム・ティー・オー,64 Mb,3600
33,2005-04-28,ぐるぐる投げっと,サクセス,512 Mb,4800
34,2005-04-28,デビリッシュ 〜ボールバウンダー〜,スターフィッシュ,128 Mb,4800
35,2005-05-19,東北大学未来科学技術共同研究センター川島隆太教授監修 脳を鍛える大人のDSトレーニング,任天堂,128 Mb,2800
36,2005-05-19,ボンバーマン,ハドソン,64 Mb,4800
37,2005-05-26,SDガンダム GジェネレーションDS,バンダイ,256 Mb,5800
38,2005-06-04,実戦パチスロ必勝法! 北斗の拳DS,セガ,512 Mb,3800
39,2005-06-16,超執刀 カドゥケウス,アトラス,128 Mb,4800
40,2005-06-16,DS楽引辞典,任天堂,512 Mb,4800
41,2005-06-23,がんばれゴエモン 東海道中 大江戸天狗り返しの巻,コナミ,512 Mb,4980
42,2005-06-23,ファミコンウォーズDS,任天堂,256 Mb,4800
43,2005-06-30,アタリミックス:ハッピー10ゲームズ,アタリ,128 Mb,3800
44,2005-06-30,アスファルト アーバン GT,タイトー,256 Mb,4800
45,2005-06-30,SIMPLE DSシリーズ Vol.1 THE 麻雀,ディースリー・パブリッシャー,128 Mb,2800
46,2005-06-30,SIMPLE DSシリーズ Vol.2 THE ビリヤード,ディースリー・パブリッシャー,64 Mb,2800
47,2005-06-30,SIMPLE DSシリーズ Vol.3 THE 虫とり王国 〜新種発見!ノコギリカブト!?〜,ディースリー・パブリッシャー,128 Mb,2800
48,2005-06-30,やわらかあたま塾,任天堂,64 Mb,2800
49,2005-07-14,NARUTO -ナルト- ナルトRPG2 千鳥VS螺旋丸,トミー,256 Mb,4800
50,2005-07-21,ロックマンエグゼ5DS ツインリーダーズ,カプコン,256 Mb,4800
51,2005-07-21,遊☆戯☆王デュエルモンスターズ NIGHTMARE TROUBADOUR,コナミ,512 Mb,4980
52,2005-07-21,鋼の錬金術師 デュアルシンパシー 二人の絆,バンダイ,256 Mb,4800
53,2005-07-28,パックンロール,ナムコ,256 Mb,4800
54,2005-07-28,押忍!闘え!応援団,任天堂,512 Mb,4800
55,2005-07-28,ロボッツ,ヴィヴェンディ・ユニバーサルゲームズ,256 Mb,4800
56,2005-07-28,スター・ウォーズ エピソード3 シスの復讐,ユービーアイソフト,256 Mb,4800
57,2005-08-04,ゴールデンアイ ダーク・エージェント DS,エレクトロニック・アーツ,128 Mb,4800
58,2005-08-04,パワポケ甲子園,コナミ,256 Mb,4980
59,2005-08-08,ジャンプスーパースターズ,任天堂,512 Mb,4800
60,2005-08-11,マダガスカル,バンダイ,128 Mb,4800
61,2005-08-25,恐竜王者決定戦 恐竜グランプリ,エム・ティー・オー,256 Mb,4800
62,2005-08-25,悪魔城ドラキュラ 蒼月の十字架,コナミ,512 Mb,4980
63,2005-08-25,サバイバルキッズ LOST in BLUE,コナミ,512 Mb,4980
64,2005-08-25,パズルボブルDS,タイトー,128 Mb,4800
65,2005-08-25,LUNAR -ジェネシス-,マーベラスインタラクティブ,256 Mb,4800
66,2005-09-08,タッチde楽勝! パチスロ宣言 リオデカーニバル,テクモ,512 Mb,4800
67,2005-09-08,ディグダグ ディギング ストライク,ナムコ,128 Mb,4800
68,2005-09-15,逆転裁判 蘇る逆転,カプコン,512 Mb,4800
69,2005-09-15,たまごっちのプチプチおみせっち,バンダイ,256 Mb,4800
70,2005-09-22,恐竜対戦 ダイノチャンプ 最強DNA発掘大作戦,タイトー,128 Mb,4800
71,2005-09-29,タッチゲームパーティー,タイトー,128 Mb,4800
72,2005-10-13,Londonian Gothics 〜迷宮のロリィタ〜,メガサイバー,512 Mb,4800
73,2005-10-20,研修医 天堂独太2 〜命の天秤〜,スパイク,256 Mb,4800
74,2005-10-20,赤ちゃんはどこからくるの?,セガ,1 Gb,4800
75,2005-10-20,うる星やつら エンドレスサマー,マーベラスインタラクティブ,512 Mb,4800
76,2005-10-20,スーパープリンセスピーチ,任天堂,256 Mb,4800
77,2005-10-20,ポケモントローゼ,ポケモン・任天堂,128 Mb,3800
78,2005-10-27,ツバサクロニクル,アリカ,512 Mb,4980
79,2005-10-27,SIMPLE DSシリーズ Vol.4 THE ブロックくずし,ディースリー・パブリッシャー,64 Mb,2800
80,2005-11-02,ビューティフルジョー スクラッチ!,カプコン,512 Mb,4800
81,2005-11-03,だれでもアソビ大全,任天堂,64 Mb,3800
82,2005-11-10,テーブルゲームスピリッツ,タスケ,256 Mb,2800
83,2005-11-10,まんが家デビュー物語DS 〜あこがれ!まんが家育成ゲーム〜,TDKコア,128 Mb,4800
84,2005-11-10,大人のDSゴルフ,任天堂,512 Mb,4800
85,2005-11-17,ポケモン不思議のダンジョン 青の救助隊,ポケモン・任天堂,256 Mb,4800
86,2005-11-23,七田式トレーニング 右脳鍛錬ウノタンDS 瞬カン勝負! 記憶力,インターチャネル,128 Mb,3800
87,2005-11-23,七田式トレーニング 右脳鍛錬ウノタンDS 瞬カン勝負! 集中力,インターチャネル,128 Mb,3800
88,2005-11-23,七田式トレーニング 右脳鍛錬ウノタンDS 瞬カン勝負! 判断力,インターチャネル,128 Mb,3800
89,2005-11-23,ソニックラッシュ,セガ,512 Mb,4800
90,2005-11-23,SIMPLE DSシリーズ Vol.6 THE パーティーゲーム,ディースリー・パブリッシャー,128 Mb,2800
91,2005-11-23,おいでよ どうぶつの森,任天堂,256 Mb,4800
92,2005-11-24,スノボキッズパーティー,アトラス,512 Mb,4800
93,2005-11-24,あっぱれ! 将棋じいさん 〜わしと勝負じゃ〜,サクセス,64 Mb,2800
94,2005-11-24,日本プロ麻雀棋士会監修 プロになる麻雀DS,サクセス,64 Mb,3800
95,2005-11-24,スーパーブラックバス 〜ダイナミックショット〜,スターフィッシュ,128 Mb,4800
96,2005-11-24,バブルボブルDS,タイトー,256 Mb,4800
97,2005-11-24,甲虫格闘 ムシ-1 グランプリ,ロケットカンパニー,64 Mb,3980
98,2005-11-26,ハリー・ポッターと炎のゴブレット,エレクトロニック・アーツ,512 Mb,4800
99,2005-12-01,それいけ!アンパンマン ばいきんまんの大作戦,アガツマ・エンタテインメント,128 Mb,4800
100,2005-12-01,らき☆すた 萌えドリル,角川書店,512 Mb,3800
101,2005-12-01,パワプロクンポケット8,コナミ,256 Mb,4980
102,2005-12-01,スライムもりもりドラゴンクエスト2 大戦車としっぽ団,スクウェア・エニックス,512 Mb,4990
103,2005-12-01,スーパーモンキーボールDS,セガ,512 Mb,4800
104,2005-12-01,まわしてコロン,タイトー,128 Mb,4800
105,2005-12-01,ゾイドサーガDS 〜legend of arcadia〜,トミー,128 Mb,4800
106,2005-12-01,ドラゴンボールZ 舞空烈戦,バンダイ,512 Mb,4800
107,2005-12-01,ふたりはプリキュア MaxHeart 〜DANZEN! DSでプリキュア 力を合わせて大バトル!!〜,バンダイ,512 Mb,4800
108,2005-12-01,とっとこハム太郎 ナゾナゾQ 雲の上の?城,任天堂,256 Mb,4800
109,2005-12-08,ザ・シムズ2 はちゃめちゃホテルライフ,エレクトロニック・アーツ,512 Mb,4800
110,2005-12-08,お絵かきパズルバトル! 勇者王ガオガイガー編,サンライズインタラクティブ,128 Mb,4800
111,2005-12-08,甲虫王者ムシキング 〜グレイテストチャンピオンへの道DS〜,セガ,1 Gb,4800
112,2005-12-08,牧場物語 コロボックルステーション for ガール,マーベラスインタラクティブ,512 Mb,4800
113,2005-12-08,マリオカートDS,任天堂,256 Mb,4800
114,2005-12-15,コロッケ!DS 天空の勇者たち,コナミ,256 Mb,4980
115,2005-12-22,TAO 〜魔物の塔と魔法の卵〜,コナミ,512 Mb,4980
116,2005-12-22,上海,サクセス,64 Mb,3800
117,2005-12-22,あらしのよるに,TDKコア,128 Mb,4800
118,2005-12-22,おねがいマイメロディ 〜夢の国の大冒険〜,TDKコア,128 Mb,4800
119,2005-12-22,冒険王ビィト ヴァンデル バーサス バスターズ,バンダイ,256 Mb,4800
120,2005-12-24,ぷよぷよフィーバー2【チュー!】,セガ,512 Mb,4800
121,2005-12-29,ウィザードリィ アスタリスク 〜緋色の封印〜,スターフィッシュ,256 Mb,4800
122,2005-12-29,ニューレインボーアイランド,タイトー,128 Mb,4800
123,2005-12-29,機動劇団はろ一座 ガンダム麻雀DS 親父にもアガられたことないのに!,バンダイ,512 Mb,4800
124,2005-12-29,ハロボッツ アクション!!,サンライズインタラクティブ,256 Mb,4800
125,2005-12-29,東北大学未来科学技術共同研究センター川島隆太教授監修 もっと脳を鍛える大人のDSトレーニング,任天堂,256 Mb,2800
126,2005-12-29,マリオ&ルイージRPG2,任天堂,512 Mb,4800
127,2006-01-12,焼きたて!!ジャぱん ゲーム1号 頂上決戦!!パンタジック・グランプリ!,バンダイ,256 Mb,4800
128,2006-01-14,絶体絶命でんぢゃらすじーさんDS〜でんぢゃらすセンセーション〜,キッズステーション,512 Mb,4800
129,2006-01-19,バイオハザード デッドリーサイレンス,カプコン,125 Mb,4800
130,2006-01-19,アイアンフェザー,コナミ,512 Mb,4980
131,2006-01-19,ロストマジック,タイトー,128 Mb,4800
132,2006-01-19,メトロイドプライム ピンボール,任天堂,256 Mb,4800
133,2006-01-19,ケロケロ7,バンダイ,256 Mb,4800
134,2006-01-26,BLEACH DS 蒼天に駆ける運命,セガ,1 Gb,4800
135,2006-01-26,弾爵 -ダンシャク-,タイトー,128 Mb,4800
136,2006-01-26,英語が苦手な大人のDSトレーニング えいご漬け,任天堂,1 Gb,3800
137,2006-02-02,ひっぱって!!パズルボブル,タイトー,256 Mb,4800
138,2006-02-02,アイシールド21 MAX DEVILPOWER!,任天堂,512 Mb,4800
139,2006-02-09,Mr.インクレディブル 〜強敵アンダーマイナー登場〜,セガ,128 Mb,4800
140,2006-02-09,チョコ犬のお店 〜パティシエ&スイーツショップゲーム〜,TDKコア,128 Mb,4800
141,2006-02-09,右脳の達人 爽解! まちがいミュージアム,ナムコ,256 Mb,3800
142,2006-02-16,このクイズ野郎っ!!,ナムコ,256 Mb,4800
143,2006-02-23,三國志DS,コーエー,512 Mb,4800
144,2006-02-23,TOP GUN,タイトー,128 Mb,4800
145,2006-02-23,いつでもどこでも できる将棋 AI将棋DS,マーベラスインタラクティブ,128 Mb,3800
146,2006-02-23,いつでもどこでも できる囲碁 AI囲碁DS,マーベラスインタラクティブ,128 Mb,3800
147,2006-03-02,大航海時代IV ROTA NOVA,コーエー,512 Mb,4800
148,2006-03-02,聖剣伝説DS CHILDREN of MANA,スクウェア・エニックス,512 Mb,4800
149,2006-03-02,ドラえもん のび太の恐竜2006 DS,セガ,1 Gb,4800
150,2006-03-02,ナルニア国物語 / 第1章:ライオンと魔女,ディースリー・パブリッシャー,512 Mb,4800
151,2006-03-02,瞬感パズループ,任天堂,64 Mb,3800
152,2006-03-09,天外魔境II MANJIMARU,ハドソン,1 Gb,4800
153,2006-03-16,ガラクテイル,コーエー,512 Mb,4800
154,2006-03-16,超劇場版ケロロ軍曹 演習だヨ!全員集合,バンダイ,512 Mb,4800
155,2006-03-23,ディープラビリンス,インタラクティブブレインズ,512 Mb,4800
156,2006-03-23,"""みんなで""ワイワイ ココトカート",ケムコ,256 Mb,2800
157,2006-03-23,モンスターボンバー,タイトー,128 Mb,4800
158,2006-03-23,クッキングママ,タイトー,256 Mb,4800
159,2006-03-23,パズルシリーズ Vol.1 ジグソーパズル,ハドソン,128 Mb,2800
160,2006-03-23,パズルシリーズ Vol.2 クロスワード,ハドソン,64 Mb,2800
161,2006-03-23,パズルシリーズ Vol.3 SUDOKU,ハドソン,64 Mb,2800
162,2006-03-23,スタイルブック 〜シナモロール〜,バンダイ,128 Mb,5800
163,2006-03-23,スタイルブック 〜ジュニアシティ〜,バンダイ,64 Mb,5800
164,2006-03-23,スタイルブック 〜ふしぎ星の☆ふたご姫 Gyu!〜,バンダイ,128 Mb,5800
165,2006-03-23,ポケモンレンジャー,ポケモン・任天堂,256 Mb,4800
166,2006-03-23,イース・ストラテジー,マーベラスインタラクティブ,512 Mb,4800
167,2006-03-30,隂山英男のIQティーチャーDS,IEインスティテュート,64 Mb,3800
168,2006-03-30,神林式脳力開発法 右脳キッズDS,IEインスティテュート,64 Mb,3800
169,2006-03-30,サンエックスランド 〜テーマパークであそぼう!〜,エム・ティー・オー,128 Mb,4800
170,2006-03-30,メルヘヴン カルデアの悪魔,コナミ,512 Mb,4980
171,2006-03-30,実戦パチスロ必勝法! アラジン2エボリューションDS,セガ,512 Mb,3800
172,2006-03-30,ゼノサーガI・II,ナムコ,512 Mb,4980
173,2006-03-30,コンタクト,マーベラスインタラクティブ,512 Mb,4800
174,2006-04-06,アンジェリーク デュエット,コーエー,512 Mb,4800
175,2006-04-06,フルーツ村のどうぶつたち2 〜お空のフルーツランド〜,TDKコア,128 Mb,4800
176,2006-04-06,天誅 DARK SHADOW,フロム・ソフトウェア,512 Mb,4800
177,2006-04-13,おさわり探偵 小沢里奈,サクセス,128 Mb,4800
178,2006-04-13,漢字そのまま DS楽引辞典,任天堂,1 Gb,4800
179,2006-04-13,伝説のスタフィー4,任天堂,512 Mb,4800
180,2006-04-20,ツバサクロニクル Vol.2,アリカ,512 Mb,4980
181,2006-04-20,ソロエルパズル 童話王国,サクセス,64 Mb,3800
182,2006-04-20,ZOO TYCOON DS 〜動物園をつくろう!〜,セガ,128 Mb,4800
183,2006-04-20,旅の指さし会話帳DS DSシリーズ1 タイ,任天堂,512 Mb,2800
184,2006-04-20,旅の指さし会話帳DS DSシリーズ2 中国,任天堂,512 Mb,2800
185,2006-04-20,旅の指さし会話帳DS DSシリーズ3 韓国,任天堂,512 Mb,2800
186,2006-04-27,お茶犬の部屋DS,エム・ティー・オー,128 Mb,4800
187,2006-04-27,信長の野望DS,コーエー,512 Mb,4800
188,2006-04-27,オレのせんとうき,タイトー,128 Mb,4800
189,2006-04-27,NARUTO -ナルト- 最強忍者大結集4 DS,タカラトミー,512 Mb,4800
190,2006-04-27,SIMPLE DSシリーズ Vol.7 THE イラストパズル&数字パズル,ディースリー・パブリッシャー,64 Mb,2800
191,2006-04-27,テトリスDS,任天堂,128 Mb,3800
192,2006-04-27,旅の指さし会話帳DS DSシリーズ4 アメリカ,任天堂,512 Mb,2800
193,2006-04-27,旅の指さし会話帳DS DSシリーズ5 ドイツ,任天堂,512 Mb,2800
194,2006-05-18,右脳の達人 ガンバれっトレーナー,バンダイナムコゲームス,256 Mb,3800
195,2006-05-25,大戦略DS,元気,512 Mb,4800
196,2006-05-25,アルティメット スパイダーマン,タイトー,512 Mb,4800
197,2006-05-25,SIMPLE DSシリーズ Vol.8 THE 鑑識官 〜緊急出動!事件現場をタッチせよ!〜,ディースリー・パブリッシャー,256 Mb,2800
198,2006-05-25,シュガシュガルーン クイーン試験は大パニック☆,バンダイナムコゲームス,256 Mb,4800
199,2006-05-25,PETER JACKSON'S キング・コング オフィシャル ゲーム オブ ザ ムービー,ユービーアイソフト,256 Mb,4800
200,2006-05-25,まわしてつなげる タッチパニック,任天堂,128 Mb,3800
201,2006-05-25,New スーパーマリオブラザーズ,任天堂,256 Mb,4800
202,2006-06-01,漢字の渡り鳥,サクセス,128 Mb,3800
203,2006-06-01,メトロイドプライム ハンターズ,任天堂,512 Mb,4800
204,2006-06-08,降魔霊符伝イヅナ,サクセス,256 Mb,4800
205,2006-06-15,メタルサーガ 〜鋼の季節〜,サクセス,512 Mb,4800
206,2006-06-15,ゾイドダッシュ,タカラトミー,512 Mb,4800
207,2006-06-15,怪盗ルソー,バンダイナムコゲームス,1 Gb,4800
208,2006-06-15,デジモンストーリー,バンダイナムコゲームス,512 Mb,4800
209,2006-06-22,SIMPLE DSシリーズ Vol.5 THE トランプ,ディースリー・パブリッシャー,64 Mb,2800
210,2006-06-22,マジカルバケーション 5つの星がならぶとき,任天堂,512 Mb,4800
211,2006-06-29,タッチで漫才! メガミの笑壺DS,アーテイン,512 Mb,3800
212,2006-06-29,ファインディング・ニモ タッチでニモ,セガ,256 Mb,4800
213,2006-06-29,頭を鍛えて遊ぶ対戦矢印パズル パピぃぬベクター1（わん）,メガサイバー,256 Mb,3800
214,2006-07-06,ロックマンゼクス,カプコン,512 Mb,4800
215,2006-07-06,こどものための読み聞かせ えほんであそぼう 1,スターフィッシュ・エスディ,256 Mb,2840
216,2006-07-06,こどものための読み聞かせ えほんであそぼう 2,スターフィッシュ・エスディ,256 Mb,2840
217,2006-07-06,こどものための読み聞かせ えほんであそぼう 3,スターフィッシュ・エスディ,256 Mb,2840
218,2006-07-06,カーズ,THQジャパン,128 Mb,4800
219,2006-07-06,ミロンのほしぞらしゃぼん パズル組曲,ハドソン,64 Mb,3800
220,2006-07-06,ブレイブストーリー ボクのキオクとネガイ,バンダイナムコゲームス,512 Mb,4800
221,2006-07-13,NARUTO -ナルト- ナルトRPG3 霊獣VS木ノ葉小隊,タカラトミー,512 Mb,4800
222,2006-07-13,プロジェクトハッカー 覚醒,任天堂,512 Mb,4800
223,2006-07-20,まわすんだ〜!!,タイトー,256 Mb,4800
224,2006-07-20,パイレーツ・オブ・カリビアン/デッドマンズ・チェスト,ディースリー・パブリッシャー,512 Mb,4800
225,2006-07-20,みんなのDSゼミナール カンペキ英単語力,TDKコア,256 Mb,3800
226,2006-07-20,みんなのDSゼミナール カンペキ漢字力,TDKコア,64 Mb,3800
227,2006-07-20,しゃべる!DSお料理ナビ,任天堂,1 Gb,3800
228,2006-07-20,Touch!ボンバーマンランド,ハドソン,256 Mb,4800
229,2006-07-20,クラッシュ・バンディクー フェスティバル,ビベンディユニバーサルゲームズ,512 Mb,4800
230,2006-07-24,ニンテンドーDSブラウザー,任天堂,64 Mb,3800
231,2006-07-27,人生ゲームDS,アトラス,64 Mb,4800
232,2006-07-27,甲虫王者ムシキング 〜グレイテストチャンピオンへの道2〜,セガ,1 Gb,4800
233,2006-07-27,マリオバスケ 3on3,任天堂,512 Mb,4800
234,2006-07-27,たまごっちのプチプチおみせっち ごひーきに,バンダイナムコゲームス,512 Mb,4800
235,2006-08-03,あつまれ!パワプロクンのDS甲子園,コナミデジタルエンタテインメント,512 Mb,4980
236,2006-08-03,虫っ 町の昆虫ものがたり,タイトー,512 Mb,4800
237,2006-08-03,スターフォックス コマンド,任天堂,256 Mb,4800
238,2006-08-03,パズルシリーズ ジグソーパズルこいぬめくり編,ハドソン,64 Mb,2800
239,2006-08-03,パズルシリーズ ジグソーパズルこねこめくり編,ハドソン,64 Mb,2800
240,2006-08-03,気持ちよさ連鎖パズル トリオンキューブ,バンダイナムコゲームス,64 Mb,3800
241,2006-08-10,英単語ターゲット1900DS,IEインスティテュート,512 Mb,3800
242,2006-08-10,中学英単語ターゲット1800DS,IEインスティテュート,512 Mb,3800
243,2006-08-10,きらりん☆レボリューション きらきらアイドルオーディション,コナミデジタルエンタテインメント,512 Mb,4980
244,2006-08-10,実戦パチスロ必勝法! 北斗の拳SE DS,セガ,512 Mb,4200
245,2006-08-10,クイズ きらめきスターロード,タイトー,256 Mb,4800
246,2006-08-10,脳内覚醒 ハニカムビート,ハドソン,128 Mb,2800
247,2006-08-10,パズルシリーズ Vol.4 カックロ,ハドソン,64 Mb,2800
248,2006-08-24,ファイナルファンタジーIII,スクウェア・エニックス,1 Gb,5980
249,2006-08-24,ダイノキングバトル 太古からの漂流者,タイトー,1 Gb,4800
250,2006-08-24,ルーンファクトリー -新牧場物語-,マーベラスインタラクティブ,1 Gb,4800
251,2006-08-31,こころを休める大人の塗り絵DS,アーテイン,256 Mb,3800
252,2006-08-31,カードゲーム9,タイトー,256 Mb,4800
253,2006-08-31,まじめにふまじめ かいけつゾロリ きょうふのたからばこ,マーベラスインタラクティブ,128 Mb,4800
254,2006-09-01,全脳シリーズVol.01 秋山仁教授監修 全脳JINJIN,アスク,256 Mb,3800
255,2006-09-02,超操縦メカ MG,任天堂,512 Mb,4800
256,2006-09-02,もぎたてチンクルのばら色ルッピーランド,任天堂,512 Mb,4800
257,2006-09-07,メルヘヴン 忘却のクラヴィーア,コナミデジタルエンタテインメント,512 Mb,4980
258,2006-09-07,韋駄天翔DS 燃えろ! フレイムカイザー,タイトー,256 Mb,4800
259,2006-09-07,さんすうパズルゲーム イコールカードDS,電遊社,64 Mb,3800
260,2006-09-07,右脳の達人 ひらめき子育てマイエンジェル,バンダイナムコゲームス,256 Mb,3800
261,2006-09-14,誰でもカンタン! 趙治勲の詰め碁,毎日コミュニケーションズ,128 Mb,4800
262,2006-09-14,Wi-Fi対応 役満DS,任天堂,256 Mb,4800
263,2006-09-14,脳年齢 脳ストレス計 アタマスキャン,セガ,128 Mb,2800
264,2006-09-21,幽☆遊☆白書DS〜暗黒武術会編〜,タカラトミー,512 Mb,4800
265,2006-09-21,銀魂 でぃ〜えす 万事屋大騒動!,バンダイナムコゲームス,512 Mb,4800
266,2006-09-28,□いアタマを○くする。DS 漢字の章,IEインスティテュート,64 Mb,3800
267,2006-09-28,□いアタマを○くする。DS 計算の章,IEインスティテュート,64 Mb,3800
268,2006-09-28,□いアタマを○くする。DS 常識・難問の章,IEインスティテュート,64 Mb,3800
269,2006-09-28,雀・三國無双,コーエー,1 Gb,4800
270,2006-09-28,眠れない夜とパズルの日には…。,ジャレコ,64 Mb,2800
271,2006-09-28,REMINDELIGHT,タイトー,128 Mb,4800
272,2006-09-28,ポケットモンスター ダイヤモンド,ポケモン・任天堂,512 Mb,4800
273,2006-09-28,ポケットモンスター パール,ポケモン・任天堂,512 Mb,4800
274,2006-09-28,日本漢字能力検定協会公認 漢検DS,ロケットカンパニー,128 Mb,3800
275,2006-10-05,かわいい仔犬DS,エム・ティー・オー,128 Mb,4800
276,2006-10-06,GUILTY GEAR Dust Strikers,アークシステムワークス,512 Mb,4800
277,2006-10-06,アイス・エイジ2,ヴィヴェンディ・ユニバーサルゲームズ,512 Mb,3800
278,2006-10-12,くるくるカメレオンDS,スターフィッシュ・エスディ,128 Mb,4800
279,2006-10-19,こどものための読み聞かせ えほんであそぼう 4,スターフィッシュ・エスディ,256 Mb,2840
280,2006-10-19,こどものための読み聞かせ えほんであそぼう 5,スターフィッシュ・エスディ,256 Mb,2840
281,2006-10-19,こどものための読み聞かせ えほんであそぼう 6,スターフィッシュ・エスディ,256 Mb,2840
282,2006-10-19,激闘! カスタムロボ,任天堂,512 Mb,4800
283,2006-10-19,音をつなごう! グンペイりば〜す♪,バンダイナムコゲームス,512 Mb,3800
284,2006-10-26,ピンキーストリート キラキラ☆ミュージックアワー,ディンプル,512 Mb,4800
285,2006-10-26,ネギま!? 超 麻帆良大戦 かっとイ〜ン☆契約執行でちゃいますぅ,マーベラスインタラクティブ,512 Mb,4800
286,2006-10-26,逆転裁判2,カプコン,256 Mb,2980
287,2006-10-26,監修 日本常識力検定協会 いまさら人には聞けない 大人の常識力トレーニングDS,任天堂,512 Mb,3800
288,2006-10-26,パズルシリーズ ジグソーパズル おでんくん,ハドソン,256 Mb,2800
289,2006-10-26,ロードランナー,ハドソン,64 Mb,2800
290,2006-10-26,テイルズ オブ ザ テンペスト,バンダイナムコゲームス,1 Gb,4800
291,2006-11-02,枝元なほみのしあわせキッチン 〜かくし味はあなたがキメてね☆〜,エム・ティー・オー,128 Mb,4800
292,2006-11-02,レゴ スター・ウォーズII THE ORIGINAL TRILOGY,エレクトロニック・アーツ,256 Mb,4800
293,2006-11-02,ワールドサッカーウイニングイレブンDS,コナミデジタルエンタテインメント,512 Mb,3980
294,2006-11-02,LOVE♥ハムスター,デジタルキッズ,256 Mb,4600
295,2006-11-02,星のカービィ 参上! ドロッチェ団,任天堂,512 Mb,4800
296,2006-11-09,財団法人日本漢字能力検定協会公式ソフト 200万人の漢検 とことん漢字脳,アイイーインスティテュート,128 Mb,2380
297,2006-11-09,ブラック・ジャック 火の鳥編,セガ,1 Gb,4800
298,2006-11-09,ちゃおまんがスクール,TDKコア,128 Mb,4800
299,2006-11-09,目で右脳を鍛える DS速読術,マイルストーン,128 Mb,2800
300,2006-11-16,悪魔城ドラキュラ ギャラリー オブ ラビリンス,コナミデジタルエンタテインメント,512 Mb,4980
301,2006-11-16,マジック大全,任天堂,256 Mb,3800
302,2006-11-16,パズルシリーズ Vol.5 スリザーリンク,ハドソン,8 Mb,2800
303,2006-11-16,パズルシリーズ Vol.6 イラストロジック,ハドソン,8 Mb,2800
304,2006-11-16,パズルシリーズ Vol.7 クロスワード2,ハドソン,8 Mb,2800
305,2006-11-22,ボクらの太陽 Django & Sabata,コナミデジタルエンタテインメント,1 Gb,4980
306,2006-11-22,ご当地検定DS,スパイク,512 Mb,3800
307,2006-11-22,オシャレ魔女 ラブandベリー 〜DSコレクション〜,セガ,1 Gb,5800
308,2006-11-22,日本カーリング協会公認 みんなのDSカーリング,ロケットカンパニー,128 Mb,1900
309,2006-11-23,ジャンプアルティメットスターズ,任天堂,512 Mb,4800
310,2006-11-30,こころに染みる毛筆で書く相田みつをDS,アーテイン,128 Mb,3800
311,2006-11-30,ポケットシナリオシリーズ 遙かなる時空の中で 舞一夜,コーエー,128 Mb,4800
312,2006-11-30,遊戯王デュエルモンスターズGX スピリットサモナー,コナミデジタルエンタテインメント,1 Gb,4980
313,2006-11-30,ゾイドバトルコロシアム,タカラトミー,512 Mb,4800
314,2006-11-30,ふたりはプリキュア スプラッシュ☆スター パンパカ★ゲームでぜっこうちょう!,バンダイナムコゲームス,256 Mb,4800
315,2006-11-30,タンクビート,マイルストーン,256 Mb,4800
